This file is for use in the GLEON Bayesian Modeling Workshop December 2017. The data are not for further distribution and shall not be used for any other purpose without first contacting Kathleen Weathers (weathersk@caryinstitute.org) and her colleagues.,,,,,,,,,,,,
,,,,,,,,,,,,
datetime,year,date,time,dayofyr,coffin,fichter,newbury,midge,coffin_flag,fichter_flag,newbury_flag,midge_flag
8/16/2012 15:00,2012,8/16/2012,15:00:00,229,24.69,24.51,24.89,25.07,,,,
8/16/2012 16:00,2012,8/16/2012,16:00:00,229,24.87,24.68,25.07,25.07,,,,
8/16/2012 17:00,2012,8/16/2012,17:00:00,229,24.52,24.68,24.89,25.24,,,,
8/16/2012 18:00,2012,8/16/2012,18:00:00,229,24.69,24.51,24.89,25.07,,,,
8/16/2012 19:00,2012,8/16/2012,19:00:00,229,24.52,24.51,24.72,25.24,,,,
8/16/2012 20:00,2012,8/16/2012,20:00:00,229,24.52,24.51,24.72,25.07,,,,
8/16/2012 21:00,2012,8/16/2012,21:00:00,229,24.52,24.33,24.54,25.07,,,,
8/16/2012 22:00,2012,8/16/2012,22:00:00,229,24.34,24.33,24.37,25.07,,,,
8/16/2012 23:00,2012,8/16/2012,23:00:00,229,24.34,24.33,24.37,25.07,,,,
8/17/2012 0:00,2012,8/17/2012,0:00:00,230,24.17,24.16,24.19,24.89,,,,
8/17/2012 1:00,2012,8/17/2012,1:00:00,230,24.34,24.16,24.19,24.89,,,,
8/17/2012 2:00,2012,8/17/2012,2:00:00,230,24.34,24.16,24.19,24.72,,,,
8/17/2012 3:00,2012,8/17/2012,3:00:00,230,24.17,24.16,24.19,24.72,,,,
8/17/2012 4:00,2012,8/17/2012,4:00:00,230,24.17,24.16,24.02,24.72,,,,
8/17/2012 5:00,2012,8/17/2012,5:00:00,230,24,23.98,24.02,24.72,,,,
8/17/2012 6:00,2012,8/17/2012,6:00:00,230,24,23.98,24.02,24.55,,,,
8/17/2012 7:00,2012,8/17/2012,7:00:00,230,24,23.98,24.02,24.38,,,,
8/17/2012 8:00,2012,8/17/2012,8:00:00,230,24.17,23.98,24.37,24.55,,,,
8/17/2012 9:00,2012,8/17/2012,9:00:00,230,24.34,23.98,24.54,24.72,,,,
8/17/2012 10:00,2012,8/17/2012,10:00:00,230,24.52,24.16,24.54,24.72,,,,
8/17/2012 11:00,2012,8/17/2012,11:00:00,230,24.52,24.33,24.89,24.89,,,,
8/17/2012 12:00,2012,8/17/2012,12:00:00,230,24.69,25.03,24.72,24.89,,,,
8/17/2012 13:00,2012,8/17/2012,13:00:00,230,24.87,25.2,24.72,25.07,,,,
8/17/2012 14:00,2012,8/17/2012,14:00:00,230,24.87,25.03,24.72,25.24,,,,
8/17/2012 15:00,2012,8/17/2012,15:00:00,230,25.21,25.55,24.54,25.42,,,,
8/17/2012 16:00,2012,8/17/2012,16:00:00,230,25.04,25.03,24.72,25.42,,,,
8/17/2012 17:00,2012,8/17/2012,17:00:00,230,25.04,25.2,24.54,25.42,,,,
8/17/2012 18:00,2012,8/17/2012,18:00:00,230,24.87,25.03,24.54,25.42,,,,
8/17/2012 19:00,2012,8/17/2012,19:00:00,230,24.87,25.03,24.37,25.42,,,,
8/17/2012 20:00,2012,8/17/2012,20:00:00,230,24.69,25.03,24.37,25.24,,,,
8/17/2012 21:00,2012,8/17/2012,21:00:00,230,24.52,24.86,24.37,25.24,,,,
8/17/2012 22:00,2012,8/17/2012,22:00:00,230,24.52,24.68,24.37,25.07,,,,
8/17/2012 23:00,2012,8/17/2012,23:00:00,230,24.52,24.68,24.19,25.07,,,,
8/18/2012 0:00,2012,8/18/2012,0:00:00,231,24.34,24.68,24.19,24.89,,,,
8/18/2012 1:00,2012,8/18/2012,1:00:00,231,24.17,24.51,24.19,24.89,,,,
8/18/2012 2:00,2012,8/18/2012,2:00:00,231,24,24.33,24.19,24.89,,,,
8/18/2012 3:00,2012,8/18/2012,3:00:00,231,24,24.33,24.19,24.72,,,,
8/18/2012 4:00,2012,8/18/2012,4:00:00,231,23.66,24.33,24.02,24.72,,,,
8/18/2012 5:00,2012,8/18/2012,5:00:00,231,23.83,24.16,24.02,24.72,,,,
8/18/2012 6:00,2012,8/18/2012,6:00:00,231,23.66,23.98,24.02,24.72,,,,
8/18/2012 7:00,2012,8/18/2012,7:00:00,231,23.66,23.98,24.02,24.55,,,,
8/18/2012 8:00,2012,8/18/2012,8:00:00,231,23.83,23.98,24.02,24.55,,,,
8/18/2012 9:00,2012,8/18/2012,9:00:00,231,24,23.98,24.19,24.72,,,,
8/18/2012 10:00,2012,8/18/2012,10:00:00,231,24.34,23.98,24.37,24.89,,,,
8/18/2012 11:00,2012,8/18/2012,11:00:00,231,24.34,23.98,24.72,24.89,,,,
8/18/2012 12:00,2012,8/18/2012,12:00:00,231,24.34,24.51,24.89,24.89,,,,
8/18/2012 13:00,2012,8/18/2012,13:00:00,231,24.52,24.68,24.89,25.07,,,,
8/18/2012 14:00,2012,8/18/2012,14:00:00,231,24.52,24.68,24.89,25.07,,,,
8/18/2012 15:00,2012,8/18/2012,15:00:00,231,24.52,24.68,24.89,25.24,,,,
8/18/2012 16:00,2012,8/18/2012,16:00:00,231,24.34,24.86,24.89,25.24,,,,
8/18/2012 17:00,2012,8/18/2012,17:00:00,231,24.34,24.86,24.89,25.24,,,,
8/18/2012 18:00,2012,8/18/2012,18:00:00,231,24.34,24.86,24.89,25.07,,,,
8/18/2012 19:00,2012,8/18/2012,19:00:00,231,24.34,24.68,24.72,24.89,,,,
8/18/2012 20:00,2012,8/18/2012,20:00:00,231,24.34,24.51,24.54,24.89,,,,
8/18/2012 21:00,2012,8/18/2012,21:00:00,231,24.34,24.33,24.54,24.89,,,,
8/18/2012 22:00,2012,8/18/2012,22:00:00,231,23.83,24.33,24.37,24.89,,,,
8/18/2012 23:00,2012,8/18/2012,23:00:00,231,23.66,24.16,24.37,24.89,,,,
8/19/2012 0:00,2012,8/19/2012,0:00:00,232,23.66,24.16,24.19,24.89,,,,
8/19/2012 1:00,2012,8/19/2012,1:00:00,232,23.66,23.98,24.19,24.72,,,,
8/19/2012 2:00,2012,8/19/2012,2:00:00,232,23.66,23.98,24.19,24.72,,,,
8/19/2012 3:00,2012,8/19/2012,3:00:00,232,23.66,23.98,24.02,24.55,,,,
8/19/2012 4:00,2012,8/19/2012,4:00:00,232,23.66,23.81,24.02,24.55,,,,
8/19/2012 5:00,2012,8/19/2012,5:00:00,232,23.48,23.81,24.02,24.38,,,,
8/19/2012 6:00,2012,8/19/2012,6:00:00,232,23.48,23.81,24.02,24.38,,,,
8/19/2012 7:00,2012,8/19/2012,7:00:00,232,23.48,23.64,23.85,24.21,,,,
8/19/2012 8:00,2012,8/19/2012,8:00:00,232,23.66,23.64,24.02,24.21,,,,
8/19/2012 9:00,2012,8/19/2012,9:00:00,232,24,23.64,24.37,24.38,,,,
8/19/2012 10:00,2012,8/19/2012,10:00:00,232,24.17,23.64,24.37,24.55,,,,
8/19/2012 11:00,2012,8/19/2012,11:00:00,232,24.17,23.81,24.72,24.38,,,,
8/19/2012 12:00,2012,8/19/2012,12:00:00,232,24.17,24.16,24.72,24.55,,,,
8/19/2012 13:00,2012,8/19/2012,13:00:00,232,24.34,23.98,24.72,24.72,,,,
8/19/2012 14:00,2012,8/19/2012,14:00:00,232,24.34,24.33,24.72,24.89,,,,
8/19/2012 15:00,2012,8/19/2012,15:00:00,232,24.52,24.68,24.89,24.89,,,,
8/19/2012 16:00,2012,8/19/2012,16:00:00,232,24.34,24.68,24.72,24.89,,,,
8/19/2012 17:00,2012,8/19/2012,17:00:00,232,24.34,24.68,24.72,24.89,,,,
8/19/2012 18:00,2012,8/19/2012,18:00:00,232,24.34,24.68,24.72,24.89,,,,
8/19/2012 19:00,2012,8/19/2012,19:00:00,232,24.34,24.33,24.54,24.89,,,,
8/19/2012 20:00,2012,8/19/2012,20:00:00,232,24.34,24.33,24.37,24.72,,,,
8/19/2012 21:00,2012,8/19/2012,21:00:00,232,24.17,23.98,24.19,24.72,,,,
8/19/2012 22:00,2012,8/19/2012,22:00:00,232,24.17,23.98,24.19,24.55,,,,
8/19/2012 23:00,2012,8/19/2012,23:00:00,232,23.83,23.81,24.02,24.38,,,,
8/20/2012 0:00,2012,8/20/2012,0:00:00,233,23.66,23.81,24.02,24.38,,,,
8/20/2012 1:00,2012,8/20/2012,1:00:00,233,23.66,23.64,24.02,24.38,,,,
8/20/2012 2:00,2012,8/20/2012,2:00:00,233,23.48,23.64,23.85,24.21,,,,
8/20/2012 3:00,2012,8/20/2012,3:00:00,233,23.31,23.64,23.85,24.21,,,,
8/20/2012 4:00,2012,8/20/2012,4:00:00,233,23.31,23.64,23.85,24.03,,,,
8/20/2012 5:00,2012,8/20/2012,5:00:00,233,23.14,23.64,23.85,24.03,,,,
8/20/2012 6:00,2012,8/20/2012,6:00:00,233,23.14,23.47,23.85,23.86,,,,
8/20/2012 7:00,2012,8/20/2012,7:00:00,233,23.14,23.47,23.85,23.86,,,,
8/20/2012 8:00,2012,8/20/2012,8:00:00,233,23.14,23.47,24.02,23.86,,,,
8/20/2012 9:00,2012,8/20/2012,9:00:00,233,23.83,23.47,24.37,24.03,,,,
8/20/2012 10:00,2012,8/20/2012,10:00:00,233,24,23.64,24.54,24.21,,,,
8/20/2012 11:00,2012,8/20/2012,11:00:00,233,24.17,23.81,24.54,24.21,,,,
8/20/2012 12:00,2012,8/20/2012,12:00:00,233,24,24.16,24.54,24.38,,,,
8/20/2012 13:00,2012,8/20/2012,13:00:00,233,24.17,24.51,24.72,24.38,,,,
8/20/2012 14:00,2012,8/20/2012,14:00:00,233,24.17,24.51,24.72,24.38,,,,
8/20/2012 15:00,2012,8/20/2012,15:00:00,233,24.34,24.51,25.07,24.89,,,,
8/20/2012 16:00,2012,8/20/2012,16:00:00,233,24.69,24.33,25.07,24.89,,,,
8/20/2012 17:00,2012,8/20/2012,17:00:00,233,24.87,25.03,25.07,24.72,,,,
8/20/2012 18:00,2012,8/20/2012,18:00:00,233,25.04,24.86,24.89,24.89,,,,
8/20/2012 19:00,2012,8/20/2012,19:00:00,233,24.87,24.51,24.54,25.07,,,,
8/20/2012 20:00,2012,8/20/2012,20:00:00,233,24.69,24.33,24.37,24.89,,,,
8/20/2012 21:00,2012,8/20/2012,21:00:00,233,24.52,24.33,24.19,24.72,,,,
8/20/2012 22:00,2012,8/20/2012,22:00:00,233,24.52,24.16,24.02,24.72,,,,
8/20/2012 23:00,2012,8/20/2012,23:00:00,233,24.34,23.98,24.02,24.72,,,,
8/21/2012 0:00,2012,8/21/2012,0:00:00,234,24.17,23.98,23.85,24.72,,,,
8/21/2012 1:00,2012,8/21/2012,1:00:00,234,24.17,23.98,23.85,24.72,,,,
8/21/2012 2:00,2012,8/21/2012,2:00:00,234,24,23.98,23.68,24.72,,,,
8/21/2012 3:00,2012,8/21/2012,3:00:00,234,24,23.81,23.68,24.55,,,,
8/21/2012 4:00,2012,8/21/2012,4:00:00,234,23.83,23.81,23.68,24.55,,,,
8/21/2012 5:00,2012,8/21/2012,5:00:00,234,23.83,23.81,23.51,24.55,,,,
8/21/2012 6:00,2012,8/21/2012,6:00:00,234,23.83,23.81,23.51,24.38,,,,
8/21/2012 7:00,2012,8/21/2012,7:00:00,234,23.66,23.64,23.51,24.38,,,,
